"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL","HOUR"
"160","2017","08","01",2017-08-01,2017-08-01 01:00:00,2023-12-12 01:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.615782557,5.57324828500003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","01"
"161","2020","03","15",2020-03-01,2020-03-01 15:00:00,2023-12-12 15:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.6198295820001,5.57428752300007,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Voetganger","Autobus","Met een voetganger","Geen hindernis","15"
"162","2017","08","16",2017-08-01,2017-08-01 16:00:00,2023-12-12 16:00:00,"62100","Waals Gewest","Provincie Luik","Sprimont",50.5370005390001,5.61909127300004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","16"
"163","2019","12","14",2019-12-01,2019-12-01 14:00:00,2023-12-12 14:00:00,"62100","Waals Gewest","Provincie Luik","Sprimont",50.5370005390001,5.61909127300004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","14"
"164","2017","08","09",2017-08-01,2017-08-01 09:00:00,2023-12-12 09:00:00,"92114","Waals Gewest","Provincie Namen","Sombreffe",50.523470946,4.62770158000006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","09"
"165","2021","02","15",2021-02-01,2021-02-01 15:00:00,2023-12-12 15:00:00,"92114","Waals Gewest","Provincie Namen","Sombreffe",50.522839665,4.63432990500007,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","15"
"166","2017","08","13",2017-08-01,2017-08-01 13:00:00,2023-12-12 13:00:00,"23103","Vlaams Gewest","Provincie Vlaams-Brabant","Wezembeek-Oppem",50.84996067,4.48239250400007,"Op Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Motorfiets","Voetganger","Met een voetganger","Geen hindernis","13"
"167","2017","12","13",2017-12-01,2017-12-01 13:00:00,2023-12-12 13:00:00,"23103","Vlaams Gewest","Provincie Vlaams-Brabant","Wezembeek-Oppem",50.84996067,4.48239250400007,"Op Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","13"
"168","2017","10","23",2017-10-01,2017-10-01 23:00:00,2023-12-12 23:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.014000213,3.72860427100005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal","23"
"169","2019","02","21",2019-02-01,2019-02-01 21:00:00,2023-12-12 21:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.0106560020001,3.72967197400004,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","21"
"170","2017","10","14",2017-10-01,2017-10-01 14:00:00,2023-12-12 14:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.805336342,3.26463896400003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","14"
"171","2018","04","15",2018-04-01,2018-04-01 15:00:00,2023-12-12 15:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.8045012740001,3.26217559600002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","15"
"172","2017","10","17",2017-10-01,2017-10-01 17:00:00,2023-12-12 17:00:00,"25031","Waals Gewest","Provincie Waals-Brabant","Genepiën",50.6177649110001,4.42495366900005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","Andere weggebruiker","Tussen 2 bestuurders: Langs achteren","Geen hindernis","17"
"173","2019","02","11",2019-02-01,2019-02-01 11:00:00,2023-12-12 11:00:00,"25031","Waals Gewest","Provincie Waals-Brabant","Genepiën",50.619895736,4.43114034100006,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Andere weggebruiker","Tussen 2 bestuurders: Langs achteren","Geen hindernis","11"
"174","2017","10","12",2017-10-01,2017-10-01 12:00:00,2023-12-12 12:00:00,"23027","Vlaams Gewest","Provincie Vlaams-Brabant","Halle (Halle-Vilvoorde)",50.724073838,4.20928052100004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","12"
"175","2021","06","16",2021-06-01,2021-06-01 16:00:00,2023-12-12 16:00:00,"23027","Vlaams Gewest","Provincie Vlaams-Brabant","Halle (Halle-Vilvoorde)",50.725774201,4.21480836800004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Lichte vrachtauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","16"
"176","2017","10","11",2017-10-01,2017-10-01 11:00:00,2023-12-12 11:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.4887043470001,4.01313079000005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","11"
"177","2019","10","10",2019-10-01,2019-10-01 10:00:00,2023-12-12 10:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.4901588910001,4.00654821100005,"Buiten Kruispunt","Onbekend","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Andere weggebruiker","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","10"
"178","2017","09","19",2017-09-01,2017-09-01 19:00:00,2023-12-12 19:00:00,"57003","Waals Gewest","Provincie Henegouwen","Antoing",50.568608784,3.46500534400008,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","19"
"179","2022","04","14",2022-04-01,2022-04-01 14:00:00,2023-12-12 14:00:00,"57003","Waals Gewest","Provincie Henegouwen","Antoing",50.5666201510001,3.46334462100003,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","14"
"180","2017","11","17",2017-11-01,2017-11-01 17:00:00,2023-12-12 17:00:00,"92114","Waals Gewest","Provincie Namen","Sombreffe",50.4910425360001,4.61677044300006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","17"
"181","2018","08","00",2018-08-01,2018-08-01 00:00:00,2023-12-12 00:00:00,"92137","Waals Gewest","Provincie Namen","Sambreville",50.4907262020001,4.61544673400005,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","00"
"182","2017","09","14",2017-09-01,2017-09-01 14:00:00,2023-12-12 14:00:00,"84043","Waals Gewest","Provincie Luxemburg","Neufchâteau (Neufchâteau)",49.8428895770001,5.39582169200003,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","14"
"183","2018","03","17",2018-03-01,2018-03-01 17:00:00,2023-12-12 17:00:00,"84043","Waals Gewest","Provincie Luxemburg","Neufchâteau (Neufchâteau)",49.8428895770001,5.39582169200003,"Op Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Lichte vrachtauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","17"
"184","2021","08","23",2021-08-01,2021-08-01 23:00:00,2023-12-12 23:00:00,"84043","Waals Gewest","Provincie Luxemburg","Neufchâteau (Neufchâteau)",49.8428895770001,5.39582169200003,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","23"
"185","2017","09","19",2017-09-01,2017-09-01 19:00:00,2023-12-12 19:00:00,"93010","Waals Gewest","Provincie Namen","Cerfontaine",50.168697308,4.40390432000004,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","19"
"186","2018","05","17",2018-05-01,2018-05-01 17:00:00,2023-12-12 17:00:00,"93088","Waals Gewest","Provincie Namen","Walcourt",50.16549453,4.40041388800006,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","17"
"187","2017","10","18",2017-10-01,2017-10-01 18:00:00,2023-12-12 18:00:00,"53039","Waals Gewest","Provincie Henegouwen","Hensies",50.4195543050001,3.74613866400006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding","18"
"188","2018","11","08",2018-11-01,2018-11-01 08:00:00,2023-12-12 08:00:00,"53039","Waals Gewest","Provincie Henegouwen","Hensies",50.4208399830001,3.75228419600006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","08"
"189","2017","09","14",2017-09-01,2017-09-01 14:00:00,2023-12-12 14:00:00,"56016","Waals Gewest","Provincie Henegouwen","Chimay",50.0618238160001,4.26506163400006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","14"
"190","2020","03","17",2020-03-01,2020-03-01 17:00:00,2023-12-12 17:00:00,"56016","Waals Gewest","Provincie Henegouwen","Chimay",50.0580316030001,4.26715477600004,"Buiten Kruispunt","Regenval","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","17"
"191","2022","06","20",2022-06-01,2022-06-01 20:00:00,2023-12-12 20:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.864279277,4.35376960400004,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","20"
"192","2017","10","19",2017-10-01,2017-10-01 19:00:00,2023-12-12 19:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2201443710001,4.41766802400002,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","19"
"193","2022","10","02",2022-10-01,2022-10-01 02:00:00,2023-12-12 02:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2185588240001,4.41706229900007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Voetganger","personenauto","Met een voetganger","Geen hindernis","02"
"194","2017","09","03",2017-09-01,2017-09-01 03:00:00,2023-12-12 03:00:00,"11050","Vlaams Gewest","Provincie Antwerpen","Wijnegem",51.2344302180001,4.52001796100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","03"
"195","2019","08","12",2019-08-01,2019-08-01 12:00:00,2023-12-12 12:00:00,"11050","Vlaams Gewest","Provincie Antwerpen","Wijnegem",51.2344302180001,4.52001796100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","12"
"196","2017","10","19",2017-10-01,2017-10-01 19:00:00,2023-12-12 19:00:00,"13004","Vlaams Gewest","Provincie Antwerpen","Beerse",51.3276764920001,4.85371606000007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","19"
"197","2019","08","22",2019-08-01,2019-08-01 22:00:00,2023-12-12 22:00:00,"13004","Vlaams Gewest","Provincie Antwerpen","Beerse",51.324536659,4.85603796100003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","22"
"198","2017","09","14",2017-09-01,2017-09-01 14:00:00,2023-12-12 14:00:00,"72004","Vlaams Gewest","Provincie Limburg","Bree",51.142194782,5.59521178300002,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","14"
"199","2021","03","12",2021-03-01,2021-03-01 12:00:00,2023-12-12 12:00:00,"72004","Vlaams Gewest","Provincie Limburg","Bree",51.141828833,5.60048915100003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","12"
"200","2021","10","10",2021-10-01,2021-10-01 10:00:00,2023-12-12 10:00:00,"72004","Vlaams Gewest","Provincie Limburg","Bree",51.1404579760001,5.60120929700003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","10"
"201","2017","10","13",2017-10-01,2017-10-01 13:00:00,2023-12-12 13:00:00,"35013","Vlaams Gewest","Provincie West-Vlaanderen","Oostende",51.2309155900001,2.91948388400004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","13"
"202","2019","01","12",2019-01-01,2019-01-01 12:00:00,2023-12-12 12:00:00,"35013","Vlaams Gewest","Provincie West-Vlaanderen","Oostende",51.2275547400001,2.92380287400005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis","12"
"203","2017","09","05",2017-09-01,2017-09-01 05:00:00,2023-12-12 05:00:00,"12025","Vlaams Gewest","Provincie Antwerpen","Mechelen",51.0497252320001,4.46652128400007,"Op Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Vrachtwagen","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","05"
"204","2017","10","17",2017-10-01,2017-10-01 17:00:00,2023-12-12 17:00:00,"12025","Vlaams Gewest","Provincie Antwerpen","Mechelen",51.0497252320001,4.46652128400007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","17"
"205","2017","11","08",2017-11-01,2017-11-01 08:00:00,2023-12-12 08:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.3283659670001,4.59674901300002,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","08"
"206","2020","11","10",2020-11-01,2020-11-01 10:00:00,2023-12-12 10:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.3300362740001,4.60013396700003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","10"
"207","2017","11","15",2017-11-01,2017-11-01 15:00:00,2023-12-12 15:00:00,"57081","Waals Gewest","Provincie Henegouwen","Doornik",50.637676427,3.30542515900004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","15"
"208","2020","01","18",2020-01-01,2020-01-01 18:00:00,2023-12-12 18:00:00,"57081","Waals Gewest","Provincie Henegouwen","Doornik",50.6340016870001,3.30139693500007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Andere weggebruiker","Bromfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","18"
"209","2017","11","16",2017-11-01,2017-11-01 16:00:00,2023-12-12 16:00:00,"25110","Waals Gewest","Provincie Waals-Brabant","Waterloo",50.705417836,4.40175578400004,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","16"
"210","2020","10","12",2020-10-01,2020-10-01 12:00:00,2023-12-12 12:00:00,"25110","Waals Gewest","Provincie Waals-Brabant","Waterloo",50.708454284,4.40137298100006,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","12"
"211","2017","11","02",2017-11-01,2017-11-01 02:00:00,2023-12-12 02:00:00,"91142","Waals Gewest","Provincie Namen","Hastière",50.201184106,4.85653077700005,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","02"
"212","2019","04","18",2019-04-01,2019-04-01 18:00:00,2023-12-12 18:00:00,"91142","Waals Gewest","Provincie Namen","Hastière",50.2008157510001,4.85750583700008,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","18"
"213","2017","11","17",2017-11-01,2017-11-01 17:00:00,2023-12-12 17:00:00,"53065","Waals Gewest","Provincie Henegouwen","Quaregnon",50.449764573,3.86878875500003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","17"
"214","2019","02","12",2019-02-01,2019-02-01 12:00:00,2023-12-12 12:00:00,"53065","Waals Gewest","Provincie Henegouwen","Quaregnon",50.4537275490001,3.86983208000004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","12"
"215","2017","11","17",2017-11-01,2017-11-01 17:00:00,2023-12-12 17:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.851404598,4.33988246800004,"Buiten Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis","17"
"216","2019","11","09",2019-11-01,2019-11-01 09:00:00,2023-12-12 09:00:00,"21012","Brussels Hoofdstedelijk Gewest",NA,"Sint-Jans-Molenbeek",50.8504908400001,4.33823673700005,"Op Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Vrachtwagen","Fiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","09"
"217","2017","11","23",2017-11-01,2017-11-01 23:00:00,2023-12-12 23:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.8633985210001,4.37300903700003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","23"
"218","2017","11","18",2017-11-01,2017-11-01 18:00:00,2023-12-12 18:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.860447003,4.37813838700004,"Op Kruispunt","Onbekend","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","18"
"219","2018","03","10",2018-03-01,2018-03-01 10:00:00,2023-12-12 10:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.8641231350001,4.36683913200005,"Op Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding","10"
"220","2017","11","21",2017-11-01,2017-11-01 21:00:00,2023-12-12 21:00:00,"23081","Vlaams Gewest","Provincie Vlaams-Brabant","Steenokkerzeel",50.910037258,4.47767196300003,"Op Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Lichte vrachtauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","21"
"221","2021","01","19",2021-01-01,2021-01-01 19:00:00,2023-12-12 19:00:00,"23081","Vlaams Gewest","Provincie Vlaams-Brabant","Steenokkerzeel",50.90982302,4.47650347100006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","19"
"222","2017","11","10",2017-11-01,2017-11-01 10:00:00,2023-12-12 10:00:00,"41002","Vlaams Gewest","Provincie Oost-Vlaanderen","Aalst (Aalst)",50.9365397130001,4.01640053700004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Omheining","10"
"223","2022","01","14",2022-01-01,2022-01-01 14:00:00,2023-12-12 14:00:00,"41002","Vlaams Gewest","Provincie Oost-Vlaanderen","Aalst (Aalst)",50.936048348,4.01528308400003,"Buiten Kruispunt","Mist (zichtbaarheid minder dan 100m)","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","14"
