"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL"
"69","2017","02","21",2017-02-01,2017-02-01 21:00:00,2024-01-02 21:00:00,"11054","Vlaams Gewest","Provincie Antwerpen","Zandhoven",51.1877774800001,4.63055588200007,"Op Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"70","2017","02","11",2017-02-01,2017-02-01 11:00:00,2024-01-02 11:00:00,"11054","Vlaams Gewest","Provincie Antwerpen","Zandhoven",51.2136046680001,4.66330289300004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"71","2017","02","14",2017-02-01,2017-02-01 14:00:00,2024-01-02 14:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.3634963170001,4.70403976700004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"72","2017","02","10",2017-02-01,2017-02-01 10:00:00,2024-01-02 10:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.3536168910001,4.68453430900007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"73","2017","02","05",2017-02-01,2017-02-01 05:00:00,2024-01-02 05:00:00,"12041","Vlaams Gewest","Provincie Antwerpen","Puurs-Sint-Amands",51.0413986770001,4.22970269200005,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"74","2017","02","04",2017-02-01,2017-02-01 04:00:00,2024-01-02 04:00:00,"12035","Vlaams Gewest","Provincie Antwerpen","Sint-Katelijne-Waver",51.0562152800001,4.47971476300006,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"75","2017","02","17",2017-02-01,2017-02-01 17:00:00,2024-01-02 17:00:00,"13019","Vlaams Gewest","Provincie Antwerpen","Lille",51.2807809830001,4.86001208900007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","Fiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"76","2017","02","16",2017-02-01,2017-02-01 16:00:00,2024-01-02 16:00:00,"71057","Vlaams Gewest","Provincie Limburg","Tessenderlo",51.0700813400001,5.09576997700003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"77","2017","02","01",2017-02-01,2017-02-01 01:00:00,2024-01-02 01:00:00,"73001","Vlaams Gewest","Provincie Limburg","Alken",50.8841164500001,5.28084173300005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"78","2017","02","20",2017-02-01,2017-02-01 20:00:00,2024-01-02 20:00:00,"73109","Vlaams Gewest","Provincie Limburg","Voeren",50.7570114600001,5.72404547200006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"79","2017","02","13",2017-02-01,2017-02-01 13:00:00,2024-01-02 13:00:00,"24001","Vlaams Gewest","Provincie Vlaams-Brabant","Aarschot",50.999239904,4.82856383800004,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"80","2017","02","15",2017-02-01,2017-02-01 15:00:00,2024-01-02 15:00:00,"44083","Vlaams Gewest","Provincie Oost-Vlaanderen","Deinze",50.9856354790001,3.45000851400005,"Buiten Kruispunt","Normaal","Nat, plassen","onbekend","Dag","Gemeenteweg","dodelijk gewonden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis"
"81","2017","02","02",2017-02-01,2017-02-01 02:00:00,2024-01-02 02:00:00,"44084","Vlaams Gewest","Provincie Oost-Vlaanderen","Aalter",51.0641398330001,3.43032910800002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"82","2017","02","03",2017-02-01,2017-02-01 03:00:00,2024-01-02 03:00:00,"41048","Vlaams Gewest","Provincie Oost-Vlaanderen","Ninove",50.8304882580001,3.96330625600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Container"
"83","2017","02","15",2017-02-01,2017-02-01 15:00:00,2024-01-02 15:00:00,"31005","Vlaams Gewest","Provincie West-Vlaanderen","Brugge",51.2141228450001,3.23997846500004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"84","2017","02","08",2017-02-01,2017-02-01 08:00:00,2024-01-02 08:00:00,"31005","Vlaams Gewest","Provincie West-Vlaanderen","Brugge",51.1982505610001,3.18607531100003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"85","2017","02","23",2017-02-01,2017-02-01 23:00:00,2024-01-02 23:00:00,"36007","Vlaams Gewest","Provincie West-Vlaanderen","Ingelmunster",50.914167897,3.25802318500007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"86","2017","02","09",2017-02-01,2017-02-01 09:00:00,2024-01-02 09:00:00,"34027","Vlaams Gewest","Provincie West-Vlaanderen","Menen",50.766098695,3.19414770700007,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Autobus","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"87","2017","02","13",2017-02-01,2017-02-01 13:00:00,2024-01-02 13:00:00,"71024","Vlaams Gewest","Provincie Limburg","Herk-de-Stad",50.9318203540001,5.17005918700005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"88","2017","03","14",2017-03-01,2017-03-01 14:00:00,2024-01-02 14:00:00,"11056","Vlaams Gewest","Provincie Antwerpen","Zwijndrecht",51.2088731650001,4.33747599200007,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"89","2017","03","22",2017-03-01,2017-03-01 22:00:00,2024-01-02 22:00:00,"35011","Vlaams Gewest","Provincie West-Vlaanderen","Middelkerke",51.1426961000001,2.86997679000007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"90","2017","03","19",2017-03-01,2017-03-01 19:00:00,2024-01-02 19:00:00,"25015","Waals Gewest","Provincie Waals-Brabant","Kasteelbrakel",50.6707228540001,4.31109049100007,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"91","2017","03","03",2017-03-01,2017-03-01 03:00:00,2024-01-02 03:00:00,"24008","Vlaams Gewest","Provincie Vlaams-Brabant","Bekkevoort",50.943834069,5.03625491400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"92","2017","03","11",2017-03-01,2017-03-01 11:00:00,2024-01-02 11:00:00,"53044","Waals Gewest","Provincie Henegouwen","Jurbeke",NA,NA,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Andere weggebruiker","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"93","2017","03","12",2017-03-01,2017-03-01 12:00:00,2024-01-02 12:00:00,"91114","Waals Gewest","Provincie Namen","Rochefort",50.1688947420001,5.06993330500006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"94","2017","03","19",2017-03-01,2017-03-01 19:00:00,2024-01-02 19:00:00,"61072","Waals Gewest","Provincie Luik","Wanze",50.5565794840001,5.15346261500002,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","Lichte vrachtauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"95","2017","03","19",2017-03-01,2017-03-01 19:00:00,2024-01-02 19:00:00,"62118","Waals Gewest","Provincie Luik","Grâce-Hollogne",50.6160885090001,5.40111445900004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"96","2017","03","10",2017-03-01,2017-03-01 10:00:00,2024-01-02 10:00:00,"25105","Waals Gewest","Provincie Waals-Brabant","Tubeke",50.690755466,4.20281732800004,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis"
"97","2017","03","19",2017-03-01,2017-03-01 19:00:00,2024-01-02 19:00:00,"64074","Waals Gewest","Provincie Luik","Borgworm",50.6771310920001,5.23843914400004,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","dodelijk gewonden","personenauto","Motorfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"98","2017","03","07",2017-03-01,2017-03-01 07:00:00,2024-01-02 07:00:00,"63088","Waals Gewest","Provincie Luik","Plombières",50.7145237670001,5.91177772500004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"99","2017","03","09",2017-03-01,2017-03-01 09:00:00,2024-01-02 09:00:00,"63049","Waals Gewest","Provincie Luik","Malmedy",50.425815744,6.02869114000003,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis"
"100","2017","03","19",2017-03-01,2017-03-01 19:00:00,2024-01-02 19:00:00,"83034","Waals Gewest","Provincie Luxemburg","Marche-en-Famenne",50.1658317490001,5.27225023200003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Bromfiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"101","2017","03","16",2017-03-01,2017-03-01 16:00:00,2024-01-02 16:00:00,"93056","Waals Gewest","Provincie Namen","Philippeville",50.1982158500001,4.53689378100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"102","2017","03","22",2017-03-01,2017-03-01 22:00:00,2024-01-02 22:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.462822885,4.04191814700005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"103","2017","03","21",2017-03-01,2017-03-01 21:00:00,2024-01-02 21:00:00,"53046","Waals Gewest","Provincie Henegouwen","Lens",50.5541915760001,3.90040590500007,"Buiten Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"104","2017","03","05",2017-03-01,2017-03-01 05:00:00,2024-01-02 05:00:00,"53020","Waals Gewest","Provincie Henegouwen","Dour",50.403547689,3.78803059200004,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"105","2017","03","15",2017-03-01,2017-03-01 15:00:00,2024-01-02 15:00:00,"56022","Waals Gewest","Provincie Henegouwen","Erquelinnes",50.3216248750001,4.11879680300007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"106","2017","03","16",2017-03-01,2017-03-01 16:00:00,2024-01-02 16:00:00,"52015","Waals Gewest","Provincie Henegouwen","Courcelles",50.462833366,4.39141690000002,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"107","2017","03","07",2017-03-01,2017-03-01 07:00:00,2024-01-02 07:00:00,"21001","Brussels Hoofdstedelijk Gewest",NA,"Anderlecht",50.841225261,4.31577764100007,"Buiten Kruispunt","Normaal","Nat, plassen+Proper","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","Autobus","Voetganger","Met een voetganger","Geen hindernis"
"108","2017","03","07",2017-03-01,2017-03-01 07:00:00,2024-01-02 07:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.1523837880001,4.38176067700005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","personenauto","Andere weggebruiker","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"109","2017","03","15",2017-03-01,2017-03-01 15:00:00,2024-01-02 15:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",NA,NA,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis"
"110","2017","03","05",2017-03-01,2017-03-01 05:00:00,2024-01-02 05:00:00,"11037","Vlaams Gewest","Provincie Antwerpen","Rumst",51.0847379800001,4.44432110300005,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"111","2017","03","15",2017-03-01,2017-03-01 15:00:00,2024-01-02 15:00:00,"13013","Vlaams Gewest","Provincie Antwerpen","Herselt",NA,NA,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"112","2017","03","22",2017-03-01,2017-03-01 22:00:00,2024-01-02 22:00:00,"13049","Vlaams Gewest","Provincie Antwerpen","Westerlo",51.071131947,4.83535402300004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"113","2017","03","16",2017-03-01,2017-03-01 16:00:00,2024-01-02 16:00:00,"13049","Vlaams Gewest","Provincie Antwerpen","Westerlo",51.091497626,4.87023720400003,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","Fiets","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"114","2017","03","23",2017-03-01,2017-03-01 23:00:00,2024-01-02 23:00:00,"13011","Vlaams Gewest","Provincie Antwerpen","Herentals",51.1701397730001,4.85584435800007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"115","2017","03","09",2017-03-01,2017-03-01 09:00:00,2024-01-02 09:00:00,"73009","Vlaams Gewest","Provincie Limburg","Borgloon",50.8256420980001,5.35545279400003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"116","2017","03","16",2017-03-01,2017-03-01 16:00:00,2024-01-02 16:00:00,"73066","Vlaams Gewest","Provincie Limburg","Riemst",50.8268504120001,5.63249271400002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"117","2017","03","13",2017-03-01,2017-03-01 13:00:00,2024-01-02 13:00:00,"73006","Vlaams Gewest","Provincie Limburg","Bilzen",50.835811113,5.55778601400004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"118","2017","03","16",2017-03-01,2017-03-01 16:00:00,2024-01-02 16:00:00,"72041","Vlaams Gewest","Provincie Limburg","Dilsen-Stokkem",51.0024369810001,5.72422676200006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"119","2017","03","15",2017-03-01,2017-03-01 15:00:00,2024-01-02 15:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.097061318,5.79962775000007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"120","2017","03","05",2017-03-01,2017-03-01 05:00:00,2024-01-02 05:00:00,"24008","Vlaams Gewest","Provincie Vlaams-Brabant","Bekkevoort",50.94672996,4.99532159100005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
